sentence_id,story_id,篇名,para_id,sent_id,sentence
06-S0141,6,出关,59,1,大家喝过开水，再吃饺俘。
06-S0142,6,出关,59,2,让老子休息一会之后，关尹喜就提议要他讲学了。
06-S0143,6,出关,59,3,老子早知道这是免不掉的，就满口答应。
06-S0144,6,出关,59,4,于是轰轰了一阵，屋里逐渐坐满了听讲的人们。
06-S0145,6,出关,59,5,同来的八人之外，还有四个巡警，两个签子手，五个探子，一个书记，账房和厨房。
06-S0146,6,出关,59,6,"有几个还带着笔，刀，本札,预备抄讲义。"
06-S0147,6,出关,60,1,老子像一段呆木头似的坐在中央，沉默了一会，这才咳嗽几声，白胡子里面的嘴唇在动起来了。
06-S0148,6,出关,60,2,大家即刻屏住呼吸，侧着耳朵听。
06-S0149,6,出关,60,3,只听得他慢慢的说道：
06-S0150,6,出关,61,1,“道可道，非常道；
06-S0151,6,出关,61,2,名可名，非常名。
06-S0152,6,出关,61,3,无名，天地之始；
06-S0153,6,出关,61,4,有名，万物之母。
06-S0154,6,出关,62,1,大家彼此面面相靓，没有抄。
06-S0155,6,出关,63,1,“故常无欲以观其妙，”老子接着说，“常有欲以观其窍。
06-S0156,6,出关,63,2,此两者，同出而异名。
06-S0157,6,出关,63,3,"同，谓之玄，玄之又玄，众妙之门]......"""
06-S0158,6,出关,64,1,"大家显出苦脸来了,有些人还似乎手足失措。"
06-S0159,6,出关,64,2,一个签子手打了一个大啊欠，书记先生竟打起磕睡来，哗声，刀，笔，木札，都从手里落在席子上面了。
06-S0160,6,出关,65,1,老子仿佛并没有觉得，但仿佛又有些觉得似的，因为他从此讲得详细了一点。
06-S0161,6,出关,65,2,然而他没有牙齿，发音不清，打着陕西腔，夹上湖南音，“哩”“呢”不分，又爱说什么“”：大家还是听不懂。
06-S0162,6,出关,65,3,"可是时间加长了,来听他讲学的人，倒格外的受苦。"
06-S0163,6,出关,66,1,为面子起见，人们只好熬着，但后来总不免七倒八歪斜，各人想着自已的事，待到讲到“圣人之道，为而不争”，住了口了，还是谁也不动弹。
06-S0164,6,出关,66,2,"老子等了一会,就加上一句道："
06-S0165,6,出关,67,1,"“,完了！”"
06-S0166,6,出关,68,1,大家这才如大梦初醒，虽然因为坐得太久，两腿都麻木了，一时站不起身，但心里又惊又喜，恰如遇到大赦的一样。
06-S0167,6,出关,69,1,于是老子也被送到厢房里，请他去休息。
06-S0168,6,出关,69,2,他喝过几口白开水，就毫无动静的坐着，好像一段呆木头。
06-S0169,6,出关,70,1,人们却还在外面纷纷议论。
06-S0170,6,出关,70,2,过不多久，就有四个代表进来见老子，大意是说他的话讲的太快了，加上国语不大纯粹，所以谁也不能笔记。
06-S0171,6,出关,70,3,没有记录，可惜非常，所以要请他补发些讲义。
06-S0172,6,出关,71,1,"“来笃话啥西,俺实直头听弗懂!”账房说。"
06-S0173,6,出关,72,1,“还是耐自家写子出来末哉。
06-S0174,6,出关,72,2,写子出来末，总算弗白嚼蛆场哉碗。
06-S0175,6,出关,72,3,阿是？
06-S0176,6,出关,72,4,"""书记先生道。"
06-S0177,6,出关,73,1,老子也不十分听得懂，但看见别的两个把笔，刀，木札，都摆在自已的面前了，就料是一定要他编讲义。
06-S0178,6,出关,73,2,他知道这是免不掉的，于是满口答应；
06-S0179,6,出关,73,3,不过今天太晚了，要明天才开手。
06-S0180,6,出关,74,1,代表们认这结果为满意，退出去了。
06-S0181,6,出关,75,1,第二天早晨，天气有些阴沉沉，老子觉得心里不舒适，不过仍须编讲义，因为他急于要出关，而出关，却须把讲义交卷。
06-S0182,6,出关,75,2,他看-一眼面前的一大堆木札，似乎觉得更加不舒适了。
06-S0183,6,出关,76,1,然而他还是不动声色，静静的坐下去，写起来。
06-S0184,6,出关,76,2,回忆着昨天的话，想一想，写一句。
06-S0185,6,出关,76,3,那时眼镜还没有发明，他的老花眼晴细得好像一条线，很费力；
06-S0186,6,出关,76,4,除去喝白开水和吃炼浮的时间，写了整整一天半，也不过五千个大字。
06-S0187,6,出关,77,1,“为了出关，我看这也敷衍得过去了。”
06-S0188,6,出关,77,2,他想。
06-S0189,6,出关,78,1,于是取了绳子，穿起木札来，计两串，扶着挂杖，到关尹喜的公事房里去交稿，并且声明他立刻要走的意思。
06-S0190,6,出关,79,1,关尹喜非常高兴，非常感谢，又非常婉惜，坚留他多住一些时，但看见留不住，便换了一副悲哀的脸相，答应了，命令巡警给青牛加鞍。
06-S0191,6,出关,79,2,一面自己亲手从架子上挑出包盐，一包胡麻，十五个悸悸来，装在一个充公的白布口袋里送给老子做路上的粮食。
06-S0192,6,出关,79,3,并且声明：这是因为他是老作家，所以非常优待，假如他年纪青，俘就只能有十个了。
06-S0193,6,出关,80,1,老子再三称谢，收了口袋，和大家走下城楼，到得关口，还要牵着青牛走路；
06-S0194,6,出关,80,2,关尹喜竭力劝他上牛，逊让一番之后，终于也骑上去了。
06-S0195,6,出关,80,3,作过别，拨转牛头，便向峻坂的大路上慢慢的走去。
06-S0196,6,出关,81,1,不多久，牛就放开了脚步。
06-S0197,6,出关,81,2,"大家在关口目送着，去了两三丈远，还辨得出白发，黄袍，青牛，白口袋，接着就尘头逐步而起,罩着人和牛，一律变成灰色，再一会，已只有黄尘滚滚，什么也看不见了。"
06-S0198,6,出关,82,1,"大家回到关上,好像卸下了一副担子，伸一伸腰，又好像得了什么货色似的，咂一咂嘴，好些人跟着关尹喜走进公事房里去。"
06-S0199,6,出关,83,1,“这就是稿子？”
06-S0200,6,出关,83,2,账房先生提起一串木札来，翻着，说。
06-S0201,6,出关,83,3,“字倒写得还干净。
06-S0202,6,出关,83,4,我看到市上去卖起来，一定会有人要的。”
06-S0203,6,出关,84,1,"书记先生也凑上去,看着第一片,念道："
06-S0204,6,出关,85,1,"““道可道,非常道’哼,还是这些老套。"
06-S0205,6,出关,85,2,"真教人听得头痛,讨厌.”"
06-S0206,6,出关,86,1,“医头痛最好是打打。”
06-S0207,6,出关,86,2,账房放下了木札，说。
06-S0208,6,出关,87,1,“哈哈哈！
06-S0209,6,出关,87,2,我真只好打了。
06-S0210,6,出关,87,3,老实说，我是猜他要讲自已的恋爱故事，这才去听的。
06-S0211,6,出关,87,4,要是早知道他不过这么胡说八道，我就压根儿不去坐这么大半天受罪·
06-S0212,6,出关,88,1,“这可只能怪您自已看错了人，”关尹喜笑道。
06-S0213,6,出关,88,2,“他那里会有恋爱故事呢？
06-S0214,6,出关,88,3,他压根儿就没有过恋爱。”
06-S0215,6,出关,89,1,“您怎么知道？”
06-S0216,6,出关,89,2,书记谣异的问。
06-S0217,6,出关,90,1,“这也只能怪您自己打了磕睡，没有听到他说‘无为而无不为’。
06-S0218,6,出关,90,2,这家伙真是‘心高于天，命薄如纸’，想“无不为”，就只好“无为’。
06-S0219,6,出关,90,3,"一有所爱,就不能无不爱,那里还能恋爱，敢恋爱？"
06-S0220,6,出关,90,4,您看看您自已就是：现在只要看见一个大姑娘，不论好丑，就眼睛甜腻腻的都像是你自己的老婆。
06-S0221,6,出关,90,5,"将来娶了太太，恐怕就要像我们的账房先生一样,规矩一些了。”"
06-S0222,6,出关,91,1,"窗外起了一阵风,大家都觉得有些冷。"
06-S0223,6,出关,92,1,“这老头子究竟是到那里去，去干什么的？”
06-S0224,6,出关,92,2,书记先生趁势岔开了关尹喜的话。
06-S0225,6,出关,93,1,“自说是上流沙去的，”关尹喜冷冷的说。
06-S0226,6,出关,93,2,“看他走得到。
06-S0227,6,出关,93,3,外面不但没有盐，面，连水也难得。
06-S0228,6,出关,93,4,肚子饿起来，我看是后来还要回到我们这里来的。”
06-S0229,6,出关,94,1,“那么，我们再叫他著书。”
06-S0230,6,出关,94,2,账房先生高兴了起来。
06-S0231,6,出关,94,3,“不过谭俘真也太费。
06-S0232,6,出关,94,4,那时候，我们只要说宗旨已经改为提拔新作家，两串稿子，给他五个饺俘也足够了。”
06-S0233,6,出关,95,1,“那可不见得行。
06-S0234,6,出关,95,2,"要发牢骚,闹脾气的。”"
06-S0235,6,出关,96,1,“饿过了肚子，还要闹脾气？”
06-S0236,6,出关,97,1,"“我倒怕这种东西,没有人要看。”"
06-S0237,6,出关,97,2,书记摇着手，说。
06-S0238,6,出关,97,3,“连五个俘俘的本钱也捞不回。
06-S0239,6,出关,97,4,臂如罢，倘使他的话是对的，那么，我们的头儿就得放下关官不做，这才是无不做，是一个了不起
06-S0240,6,出关,98,1,“那倒不要紧，”账房先生说，“总有人看的。
06-S0241,6,出关,98,2,"交卸了的关官和还没有做关官的隐士,不是多得很吗？"
06-S0242,6,出关,98,3,·…
06-S0243,6,出关,99,1,"窗外起了一阵风,括上黄尘来,遮得半天暗。"
06-S0244,6,出关,99,2,这时关尹喜向门外一看，只见还站着许多巡警和探子，在呆听他们的闲谈。
06-S0245,6,出关,100,1,“呆站在这里干什么？”
06-S0246,6,出关,100,2,他喝道。
06-S0247,6,出关,100,3,“黄昏了，不正是私贩子爬城偷税的时候了吗？
06-S0248,6,出关,100,4,巡逻去！”
06-S0249,6,出关,101,1,门外的人们，一溜烟跑下去了。
06-S0250,6,出关,101,2,屋里的人们，也不再说什么话，账房和书记都走出去了。
06-S0251,6,出关,101,3,"关尹喜才用袍袖子把案上的灰尘拂了拂，提起两串木札来，放在堆着充公的盐，胡麻，布，大豆,饺等类的架子上。"
07-S0001,7,非攻,1,1,"子夏的徒弟公孙高来找墨子,已经好几回了，总是不在家，见不着。"
07-S0002,7,非攻,1,2,大约是第四或者第五回罢，这才恰巧在门口遇见，因为公孙高刚一到，墨子也适值回家来。
07-S0003,7,非攻,1,3,他们一同走进屋子里。
07-S0004,7,非攻,2,1,"公孙高辞让了一通之后,眼晴看着席子的破洞,和气的问道："
07-S0005,7,非攻,3,1,“先生是主张非战的？”
07-S0006,7,非攻,4,1,“不错！”
07-S0007,7,非攻,4,2,墨子说。
07-S0008,7,非攻,5,1,“那么，君子就不斗么？”
07-S0009,7,非攻,6,1,“是的！”
07-S0010,7,非攻,6,2,墨子说。
07-S0011,7,非攻,7,1,“猪狗尚且要斗，何况人·
07-S0012,7,非攻,8,1,"“喉喉，你们儒者，说话称着尧舜，做事却要学猪狗，可岭，可怜!”墨子说着,站了起来，匆匆的跑到厨下去了，面说·“你不懂我的意思·…"
07-S0013,7,非攻,8,2,.”
07-S0014,7,非攻,9,1,他穿过厨下，到得后门外的井边，绞着辗轨，汲起半瓶井水来，捧着吸了十多口，于是放下瓦瓶，抹抹嘴，忽然望着园角上叫了起来道：
07-S0015,7,非攻,10,1,“阿廉！
07-S0016,7,非攻,10,2,你怎么回来了？”
07-S0017,7,非攻,11,1,阿廉也已经看见，正在跑过来，一到面前，就规规矩矩的站定，垂着手，叫一声“先生”，于是略有些气愤似的接着说：
07-S0018,7,非攻,12,1,“我不干了。
07-S0019,7,非攻,12,2,他们言行不一致。
07-S0020,7,非攻,12,3,说定给我一千盆粟米的，却只给了我五百盆。
07-S0021,7,非攻,12,4,我只得走了。”
07-S0022,7,非攻,13,1,“如果给你一千多盆，你走么？”
07-S0023,7,非攻,14,1,“不。”
07-S0024,7,非攻,14,2,阿廉答。
07-S0025,7,非攻,15,1,“那么，就并非因为他们言行不一致，倒是因为少了呀！”
07-S0026,7,非攻,16,1,墨子一面说，一面又跑进厨房里，叫道：
07-S0027,7,非攻,17,1,“耕柱子！
07-S0028,7,非攻,17,2,给我和起玉米粉来！”
07-S0029,7,非攻,18,1,耕柱子恰恰从堂屋里走到，是一个很精神的青年。
07-S0030,7,非攻,19,1,“先生，是做十多天的于粮罢？”
07-S0031,7,非攻,19,2,他问。
07-S0032,7,非攻,20,1,“对。”
07-S0033,7,非攻,20,2,墨子说。
07-S0034,7,非攻,20,3,“公孙高走了罢？”
07-S0035,7,非攻,21,1,“走了，”耕柱子笑道。
07-S0036,7,非攻,21,2,“他很生气，说我们兼爱无父，像禽兽一样。”
07-S0037,7,非攻,22,1,墨子也笑了一笑。
07-S0038,7,非攻,23,1,“先生到楚国去？”
07-S0039,7,非攻,24,1,“是的。
07-S0040,7,非攻,24,2,你也知道了？”
07-S0041,7,非攻,24,3,"墨子让耕柱子用水和着玉米粉，自已却取火石和艾绒打了火，点起枯枝来沸水，眼晴看火焰，慢慢的说道：“我们的老乡公输般,他总是倚恃着自己的一点小聪明,兴风作浪的。"
07-S0042,7,非攻,24,4,"造了拒,教楚王和越人打仗还不够，这回是又想出了什么云梯,要箕惠楚王攻宋去了。"
07-S0043,7,非攻,24,5,宋是小国，怎禁得这么一攻。
07-S0044,7,非攻,24,6,我去按他一下罢。”
07-S0045,7,非攻,25,1,他看得耕柱子已经把窝窝头上了蒸笼，便回到自己的房
07-S0046,7,非攻,26,1,"469里,在壁厨里摸出把盐渍藜菜干，一柄破铜刀，另外找了张破包狱，等耕柱子端进蒸熟的窝窝头来，就一起打成个包裹。"
07-S0047,7,非攻,26,2,衣服却不打点，也不带洗脸的手巾，只把皮带紧了一紧，走到堂下，穿好草鞋，背上包裹，头也不回的走了。
07-S0048,7,非攻,26,3,从包裹里，还一阵一阵的冒着热蒸气。
07-S0049,7,非攻,27,1,“先生什么时候回来呢？”
07-S0050,7,非攻,27,2,耕柱子在后面叫喊道。
07-S0051,7,非攻,28,1,“总得二十来天罢，”墨子答着，只是走。
07-S0052,7,非攻,29,1,"墨子走进宋国的国界的时候,草鞋带已经断了三四回，觉得脚底上很发热，停下来一看，鞋底也磨成了大窟窒，脚上有些地方起茧，有些地方起泡了。"
07-S0053,7,非攻,29,2,他毫不在意，仍然走；
07-S0054,7,非攻,29,3,沿路看看情形，人口倒很不少，然而历来的水灾和兵灾的痕迹，却到处存留，没有人民的变换得飞快。
07-S0055,7,非攻,29,4,"走了三天,看不见一所大屋，看不见一颗大树，看不见一个活泼的人，看不见一片肥沃"
07-S0056,7,非攻,30,1,城墙也很破旧，但有几处添了新石头；
07-S0057,7,非攻,30,2,护城沟边看见烂泥堆，像是有人淘掘过，但只见有几个闲人坐在沟沿上似乎钓着鱼。
07-S0058,7,非攻,31,1,“他们大约也听到消息了，”墨子想。
07-S0059,7,非攻,31,2,细看那些钓鱼人，却没有自已的学生在里面。
07-S0060,7,非攻,32,1,他决计穿城而过，于是走近北关，顺着中央的条街，径向南走。
07-S0061,7,非攻,32,2,城里面也很萧条，但也很平静；
07-S0062,7,非攻,32,3,店铺都贴着减价的条子，然而并不见买主，可是店里也并无怎样的货色；
07-S0063,7,非攻,32,4,街道上满积着又细又粘的黄尘。
07-S0064,7,非攻,33,1,"“这模样了,还要来攻它！”"
07-S0065,7,非攻,33,2,墨子想。
07-S0066,7,非攻,34,1,他在大街上前行，除看见了贫弱而外，也没有什么异样。
07-S0067,7,非攻,34,2,楚国要来进攻的消息，是也许已经听到了的，然而大家被攻得习惯了，自认是活该受攻的了，竟并不觉得特别，况且谁都只剩了一条性命，无衣无食，所以也没有什么人想搬家。
07-S0068,7,非攻,34,3,待到望见南关的城楼了，这才看见街角上聚着十多个人，好像在听个人讲故事。
07-S0069,7,非攻,35,1,当墨子走得临近时，只见那人的手在空中一挥，大叫道：
07-S0070,7,非攻,36,1,墨子知道，这是自己的学生曹公子的声音。
07-S0071,7,非攻,37,1,然而他并不挤进去招呼他，匆匆的出了南关，只赶自已的路。
07-S0072,7,非攻,37,2,"又走了-→天和大半夜,歇下来,在一个农家的檐下睡到黎明，起来仍复走。"
07-S0073,7,非攻,37,3,草鞋已经碎成一片一片，穿不住了，包里还有窝窝头，不能用，便只好撕下一块布裳来，包了脚。
07-S0074,7,非攻,38,1,不过布片薄，不平的村路梗着他的脚底，走起来就更艰难。
07-S0075,7,非攻,38,2,到得下午，他坐在一株小小的槐树下，打开包裹来吃午餐，也算是歇歇脚。
07-S0076,7,非攻,38,3,远远的望见一个大汉，推着很重的小车，向这边走过来了。
07-S0077,7,非攻,38,4,"到得临近，那人就歇下车子，走到墨子面前，叫了一声“先生”，一面擦起衣角来措脸上的汗,喘着气。"
07-S0078,7,非攻,39,1,“这是沙么？”
07-S0079,7,非攻,39,2,墨子认识他是自已的学生管黔敖，便问。
07-S0080,7,非攻,40,1,“是的，防云梯的。”
07-S0081,7,非攻,41,1,“别的准备怎么样？”
07-S0082,7,非攻,42,1,"“也已经募集了一些麻,灰,铁。"
07-S0083,7,非攻,42,2,不过难得很：有的不肯，背的没有。
07-S0084,7,非攻,42,3,还是讲空话的多
07-S0085,7,非攻,43,1,“昨天在城里昕见曹公子在讲演，又在玩一股什么“气’，什么‘死’了。
07-S0086,7,非攻,43,2,你去告诉他：不要弄玄虚；
07-S0087,7,非攻,43,3,死并不坏，也很难，但要死得于民有利！”
07-S0088,7,非攻,44,1,“和他很难说，”管黔敖帐帐的答道。
07-S0089,7,非攻,44,2,“他在这里做了两年官，不大愿意和我们说话了
07-S0090,7,非攻,45,1,“禽滑呢？”
07-S0091,7,非攻,46,1,“他可是很忙。
07-S0092,7,非攻,46,2,刚刚试验过连弩;现在恐怕在西关外看地势，所以遇不着先生。
07-S0093,7,非攻,46,3,先生是到楚国去找公输般的罢？”
07-S0094,7,非攻,47,1,“不错，”墨子说，“不过他听不听我，还是料不定的。
07-S0095,7,非攻,47,2,你们仍然准备着，不要只望着口舌的成功。”
07-S0096,7,非攻,48,1,管黔敖点点头，看墨子上了路，目送了会，便推着小车，岐岐嘎嘎的进城去了。
07-S0097,7,非攻,48,2,店铺里陈列着许多好东西，雪白的麻布，通红的辣椒，斑斓的鹿皮，肥大的莲子。
07-S0098,7,非攻,48,3,"走路的人，虽然身体比北方短小些，却都活泼精悍，衣服也很干净,墨子在这里一比，旧衣破裳，布包着两只脚，真好像个老牌的乞了。"
07-S0099,7,非攻,49,1,再向中央走是一大块广场，摆着许多摊子，拥挤着许多人，这是闹市，也是十字路交叉之处。
07-S0100,7,非攻,49,2,"墨子便找着个好像士人的老头子,打听公输般的寓所,可惜言语不通，缠不明白，正在于掌心上写字给他看，只听得轰的一声，大家都唱了起来，原来是有名的赛湘灵已经开始在唱她的《下里巴人》17】所以引得全国中许多人，同声应和了。"
07-S0101,7,非攻,49,3,不一会，连那老士人也在嘴里发出哼哼声，墨子知道他决不会再来看他手心上的字，便只写了半个“公”字，拔步再往远处跑。
07-S0102,7,非攻,49,4,然而到处都在唱，无隙可乘，许多工夫，大约是那边已经唱完了，这才逐渐显得安静。
07-S0103,7,非攻,49,5,他找到一家木匠店，去探问公输般的住址。
07-S0104,7,非攻,50,1,“那位山东老，造钩拒的公输先生么？”
07-S0105,7,非攻,50,2,店主是一个黄脸黑须的胖子，果然很知道。
07-S0106,7,非攻,50,3,“并不远。
07-S0107,7,非攻,50,4,你回转去，走过十字街，从右手第二条小道上朝东向南，再往北转角，第三家就是他。”
07-S0108,7,非攻,51,1,墨子在手心上写着字，请他看了有无听错之后，这才牢牢的记在心里，谢过主人，迈开大步，径奔他所指点的处所。
07-S0109,7,非攻,51,2,果然也不错的：第三家的大门上，钉着块雕镂极工的楠木牌，上刻六个大篆道：“鲁国公输般寓”。
07-S0110,7,非攻,52,1,"墨子拍着红铜的兽环,当当的敲了几下,不料开门出来的却是一-个横眉怒目的门丁。"
07-S0111,7,非攻,52,2,他一看见，便大声的喝道：
07-S0112,7,非攻,53,1,“先生不见客！
07-S0113,7,非攻,53,2,你们同乡来告帮的太多了！”
07-S0114,7,非攻,54,1,墨子刚看了他一眼，他已经关了门，再敲时，就什么声息也没有。
07-S0115,7,非攻,54,2,然而这目光的一射，却使那门丁安静不下来，他总觉得有些不舒服，只得进去烹他的主人。
07-S0116,7,非攻,54,3,公输般正捏着曲尺，在量云梯的模型。
07-S0117,7,非攻,55,1,“先生，又有-个你的同乡来告帮了·这人可是有些古怪····.”门丁轻轻的说。
07-S0118,7,非攻,56,1,“他姓什么？”
07-S0119,7,非攻,57,1,“那可还没有间”门丁煌恐着。
07-S0120,7,非攻,58,1,“什么样子的？”
07-S0121,7,非攻,59,1,“像一个乞丐。
07-S0122,7,非攻,59,2,三十来岁。
07-S0123,7,非攻,59,3,"高个子,乌黑的脸"
07-S0124,7,非攻,60,1,“阿呀！
07-S0125,7,非攻,60,2,那一定是墨翟了！”
07-S0126,7,非攻,61,1,"公输般吃了一惊,大叫起来,放下云梯的模型和曲尺，跑到阶下去。"
07-S0127,7,非攻,61,2,"门丁也吃了一惊,赶紧跑在他前面,开了门。"
07-S0128,7,非攻,61,3,墨子和公输般，便在院子里见了面。
07-S0129,7,非攻,62,1,“果然是你。”
07-S0130,7,非攻,62,2,公输般高兴的说，一面让他进到堂屋去。
07-S0131,7,非攻,62,3,“你～向好么？
07-S0132,7,非攻,62,4,还是忙？”
07-S0133,7,非攻,63,1,“是的。
07-S0134,7,非攻,63,2,总是这样·…
07-S0135,7,非攻,64,1,“可是先生这么远来，有什么见教呢？”
07-S0136,7,非攻,65,1,“北方有人悔辱了我，”墨子很沉静的说。
07-S0137,7,非攻,65,2,“想托你去杀掉
07-S0138,7,非攻,66,1,公输般不高兴了。
07-S0139,7,非攻,67,1,“我送你十块钱！”
07-S0140,7,非攻,67,2,墨子又接着说。
07-S0141,7,非攻,68,1,这一句话，主人可真是忍不住发怒了；
07-S0142,7,非攻,68,2,他沉了脸，冷冷的回答道：
07-S0143,7,非攻,69,1,“我是义不杀人的！”
07-S0144,7,非攻,70,1,“那好极了！”
07-S0145,7,非攻,70,2,墨子很感动的直起身来，拜了两拜，又很沉静的说道：“可是我有几句话。
07-S0146,7,非攻,70,3,我在北方，听说你造了云梯，要去攻宋。
07-S0147,7,非攻,70,4,宋有什么罪过呢？
07-S0148,7,非攻,70,5,楚国有余的是地，缺少的是民。
07-S0149,7,非攻,70,6,杀缺少的来争有余的，不能说是智；
07-S0150,7,非攻,70,7,宋没有罪，却要攻他，不能说是仁；
07-S0151,7,非攻,70,8,知道着，却不争，不能说是忠；
07-S0152,7,非攻,70,9,争了，而不得，不能说是强；
07-S0153,7,非攻,70,10,义不杀少，然而杀多，不能说是知类。
07-S0154,7,非攻,70,11,先生以为怎
07-S0155,7,非攻,71,1,“那是··”公输般想着，“先生说得很对的。”
07-S0156,7,非攻,72,1,“那么，不可以歇手了么？”
07-S0157,7,非攻,73,1,“这可不成，”公输般帐帐的说。
07-S0158,7,非攻,73,2,“我已经对王说过了。”
07-S0159,7,非攻,74,1,“那么，带我见王去就是。”
07-S0160,7,非攻,75,1,“好的。
07-S0161,7,非攻,75,2,不过时候不早了，还是吃了饭去罢。”
07-S0162,7,非攻,76,1,然而墨子不背听，欠着身子，总想站起来，他是向来坐不住的。
07-S0163,7,非攻,76,2,"20]公输般知道撇不过,便答应立刻引他去见王；"
07-S0164,7,非攻,76,3,一面到自已的房里，拿出一套衣裳和鞋子来，诚愿的说道：
07-S0165,7,非攻,77,1,“不过这要请先生换一下。
07-S0166,7,非攻,77,2,因为这里是和俺家乡不同，什么都讲阔绰的。
07-S0167,7,非攻,77,3,还是换一换便当··…
07-S0168,7,非攻,77,4,.”
07-S0169,7,非攻,78,1,“可以可以，”墨子也诚悬的说。
07-S0170,7,非攻,78,2,“我其实也并非爱穿破衣服的···只因为实在没有工夫换···.”
07-S0171,7,非攻,79,1,楚王早知道墨翟是北方的圣贤，一经公输般绍介，立刻接见了，用不着费力。
07-S0172,7,非攻,80,1,墨子穿着太短的衣裳，高脚鹭鹭似的，跟公输般走到便殿里，向楚王行过礼，从从容容的开口道：
07-S0173,7,非攻,81,1,“现在有一个人，不要轿车，却想偷邻家的破车子；
07-S0174,7,非攻,81,2,不要锦绣，却想偷邻家的短毡袄；
07-S0175,7,非攻,81,3,不要米肉，却想偷邻家的糠屑饭：这是怎样的人呢？”
07-S0176,7,非攻,82,1,“那一定是生了偷摸病了。”
07-S0177,7,非攻,82,2,楚王率直的说。
07-S0178,7,非攻,83,1,“楚的地面，”墨子道，“方五千里，宋的却只方五百里，这就像轿车的和破车子；
07-S0179,7,非攻,83,2,楚有云梦，满是犀兜麋鹿，江汉里的鱼麗麗之多，那里都赛不过，宋却是所谓连雉兔鲫鱼也没有的，这就像米肉的和糠屑饭；
07-S0180,7,非攻,83,3,楚有长松文梓楠木豫章，宋却没有大树，这就像锦绣的和短毡袄。
07-S0181,7,非攻,83,4,所以据臣看来，王更的攻宋，和这是同类的。”
07-S0182,7,非攻,84,1,“确也不错！”
07-S0183,7,非攻,84,2,楚王点头说。
07-S0184,7,非攻,84,3,“不过公输般已经给我在造云梯，总得去攻的了。”
07-S0185,7,非攻,85,1,“不过成败也还是说不定的。”
07-S0186,7,非攻,85,2,墨子道。
07-S0187,7,非攻,85,3,“只要有木片，现在就可以试一试。”
07-S0188,7,非攻,86,1,楚王是一位爱好新奇的王，非常高兴，便教侍臣赶快去拿木片来。
07-S0189,7,非攻,86,2,墨子却解下自已的皮带，弯作弧形，向着公输子，算是城；
07-S0190,7,非攻,86,3,把几十片木片分作两份，一份留下，一份交与公输子，便是攻和守的器具。
07-S0191,7,非攻,87,1,"于是他们俩各各拿着木片，像下棋一般，开始斗起来了，攻的木片一进,守的就一架，这边一退,那边就一招。"
07-S0192,7,非攻,87,2,不过楚王和侍臣，却一点也看不懂。
07-S0193,7,非攻,88,1,只见这样的一进退，一共有九回，大约是攻守各换了九种的花样。
07-S0194,7,非攻,88,2,这之后，公输般歇手了。
07-S0195,7,非攻,88,3,"墨子就把皮带的弧形改向了自已,好像这回是由他来进攻。"
07-S0196,7,非攻,88,4,"也还是一进一退的支架着，然而到第三回,墨子的木片就进了皮带的弧孤线里面了。"
07-S0197,7,非攻,89,1,楚王和侍臣虽然莫明其妙，但看见公输般首先放下木片，脸上露出扫兴的神色，就知道他攻守两面，全都失败了。
07-S0198,7,非攻,90,1,楚王也觉得有些扫兴。
07-S0199,7,非攻,91,1,“我知道怎么赢你的，”停了一会，公输般让灿的说。
07-S0200,7,非攻,91,2,“但是我不说。”
07-S0201,7,非攻,92,1,“我也知道你怎么赢我的，”墨子却镇静的说。
07-S0202,7,非攻,92,2,“但是我不说。”
07-S0203,7,非攻,93,1,“你们说的是些什么呀？”
07-S0204,7,非攻,93,2,楚王惊着问道。
07-S0205,7,非攻,94,1,"“公输子的意思，”墨子旋转身去，回答道，“不过想杀掉我，以为杀掉我,宋就没有人守，可以攻了。"
07-S0206,7,非攻,94,2,然而我的学生禽滑等三百人，已经拿了我的守御的器械，在宋城上，等候着楚国来的敌人。
07-S0207,7,非攻,94,3,就是杀掉我，也还是攻不下的！”
07-S0208,7,非攻,95,1,“真好法子！”
07-S0209,7,非攻,95,2,楚王感动的说。
07-S0210,7,非攻,95,3,“那么，我也就不去攻宋罢。”
07-S0211,7,非攻,96,1,墨子说停了攻宋之后，原想即刻回往鲁国的，但因为应该换还公输般借他的衣裳，就只好再到他的寓里去。
07-S0212,7,非攻,96,2,"时候已是下午，主客都很觉得肚子饿,主人自然坚留他吃午饭或者已经是夜饭，还劝他宿一宵。"
07-S0213,7,非攻,97,1,“走是总得今天就走的，”墨子说。
07-S0214,7,非攻,97,2,“明年再来，拿我的书来请楚王看一看。”
07-S0215,7,非攻,98,1,“你还不是讲些行义么？”
07-S0216,7,非攻,98,2,公输般道。
07-S0217,7,非攻,98,3,“劳形苦心，扶危济急，是贱人的东西，大人们不取的。
07-S0218,7,非攻,98,4,他可是君王呀，老乡！
07-S0219,7,非攻,99,1,“那倒也不。
07-S0220,7,非攻,99,2,丝麻米谷，都是贱人做出来的东西，大人们就都要。
07-S0221,7,非攻,99,3,何况行义呢。
07-S0222,7,非攻,100,1,“那可也是的，”公输般高兴的说。
07-S0223,7,非攻,100,2,“我没有见你的时候，想取宋；
07-S0224,7,非攻,100,3,一见你，即使白送我宋国，如果不义，我也不要了.....
07-S0225,7,非攻,101,1,“那可是我真送了你宋国了。”
07-S0226,7,非攻,101,2,墨子也高兴的说。
07-S0227,7,非攻,101,3,"“你如果一味行义,我还要送你天下哩！"
